search_id,user_id,search_query,search_time
3396,1779,news today,2023-11-27
3397,3088,how to code,2023-03-02
3398,1097,buy phone,2023-09-21
3399,2932,weather,2023-09-25
3400,202,news today,2023-10-24
3401,2141,how to code,2023-05-07
3402,1673,best laptop,2023-05-17
3403,1057,how to code,2023-03-19
3404,3672,news today,2023-07-26
3405,419,buy phone,2023-07-03
3406,3275,weather,2023-03-30
3407,2599,best laptop,2023-11-16
3408,626,how to code,2023-08-17
3409,845,news today,2023-03-05
3410,3831,news today,2023-11-22
3411,1879,weather,2023-02-24
3412,1945,best laptop,2023-10-20
3413,2930,how to code,2023-10-08
3414,2768,how to code,2023-10-06
3415,3384,how to code,2023-07-07
3416,2992,weather,2023-07-10
3417,3541,weather,2023-09-30
3418,394,best laptop,2023-04-05
3419,2857,how to code,2023-03-31
3420,2920,how to code,2023-09-04
3421,3283,best laptop,2023-03-16
3422,2915,best laptop,2023-03-03
3423,2619,best laptop,2023-08-10
3424,3228,news today,2023-09-24
3425,2682,best laptop,2023-05-01
3426,632,buy phone,2023-11-08
3427,2857,weather,2023-11-05
3428,322,best laptop,2023-12-07
3429,3507,news today,2023-01-28
3430,574,buy phone,2023-12-08
3431,1694,news today,2023-10-29
3432,1064,news today,2023-10-01
3433,3826,news today,2023-01-23
3434,3112,news today,2023-04-09
3435,1477,how to code,2023-10-12
3436,2918,weather,2023-11-04
3437,3262,how to code,2023-04-20
3438,2794,buy phone,2023-07-22
3439,3087,how to code,2023-04-16
3440,1148,buy phone,2023-02-15
3441,3812,best laptop,2023-09-14
3442,3971,buy phone,2023-05-24
3443,3352,how to code,2023-01-25
3444,2985,how to code,2023-03-03
3445,959,buy phone,2023-08-18
3446,48,how to code,2023-03-23
3447,2237,buy phone,2023-12-02
3448,2352,news today,2023-07-30
3449,1583,weather,2023-07-16
3450,3768,buy phone,2023-12-13
3451,3177,news today,2023-07-17
3452,2417,news today,2023-06-11
3453,3573,news today,2023-07-27
3454,460,news today,2023-11-05
3455,2295,buy phone,2023-02-13
3456,2312,how to code,2023-10-15
3457,1230,news today,2023-10-06
3458,1531,best laptop,2023-10-02
3459,530,news today,2023-08-09
3460,1388,how to code,2023-10-12
3461,3835,how to code,2023-05-26
3462,2798,weather,2023-03-10
3463,1364,weather,2023-05-20
3464,407,news today,2023-01-10
3465,453,news today,2023-04-21
3466,3905,weather,2023-02-06
3467,1901,news today,2023-03-22
3468,814,best laptop,2023-04-06
3469,578,buy phone,2023-02-24
3470,3920,weather,2023-05-12
3471,3013,weather,2023-08-11
3472,3222,how to code,2023-03-04
3473,3265,news today,2023-01-12
3474,1932,weather,2023-05-26
3475,147,weather,2023-09-21
3476,406,best laptop,2023-02-01
3477,183,news today,2023-02-18
3478,3178,buy phone,2023-12-26
3479,236,best laptop,2023-07-06
3480,638,buy phone,2023-12-09
3481,3006,how to code,2023-04-09
3482,179,weather,2023-06-16
3483,2480,best laptop,2023-11-02
3484,3473,buy phone,2023-08-01
3485,525,news today,2023-07-18
3486,2791,how to code,2023-09-03
3487,1564,how to code,2023-06-03
3488,1915,weather,2023-04-06
3489,2371,weather,2023-03-04
3490,1285,buy phone,2023-07-13
3491,1636,buy phone,2023-11-18
3492,1724,how to code,2023-12-25
3493,2447,buy phone,2023-10-29
3494,337,weather,2023-09-29
3495,3372,how to code,2023-03-31
3496,119,how to code,2023-11-24
3497,1582,news today,2023-09-29
3498,2461,news today,2023-03-26
3499,580,buy phone,2023-10-22
3500,3456,buy phone,2023-02-05
3501,3552,weather,2023-01-18
3502,2353,weather,2023-03-18
3503,3755,news today,2023-02-18
3504,3942,how to code,2023-12-25
3505,196,best laptop,2023-08-24
3506,333,best laptop,2023-02-13
3507,3092,buy phone,2023-04-19
3508,623,best laptop,2023-05-09
3509,658,best laptop,2023-01-07
3510,704,news today,2023-10-31
3511,1457,how to code,2023-04-22
3512,883,weather,2023-08-01
3513,1450,news today,2023-10-31
3514,1253,weather,2023-11-03
3515,524,news today,2023-12-29
3516,2265,news today,2023-03-07
3517,990,best laptop,2023-01-31
3518,3663,weather,2023-10-22
3519,2423,news today,2023-09-22
3520,36,best laptop,2023-10-24
3521,776,buy phone,2023-11-15
3522,28,weather,2023-01-14
3523,3444,news today,2023-02-27
3524,86,buy phone,2023-12-10
3525,2236,best laptop,2023-08-30
3526,2353,news today,2023-12-19
3527,2814,best laptop,2023-09-05
3528,3494,best laptop,2023-04-08
3529,2128,best laptop,2023-06-11
3530,186,weather,2023-09-04
3531,1029,buy phone,2023-11-22
3532,558,buy phone,2023-12-08
3533,3938,how to code,2023-01-04
3534,3569,news today,2023-11-02
3535,2557,best laptop,2023-09-18
3536,1638,news today,2023-11-27
3537,971,buy phone,2023-02-14
3538,1026,buy phone,2023-07-30
3539,217,best laptop,2023-09-01
3540,3609,weather,2023-07-22
3541,257,best laptop,2023-07-22
3542,3807,best laptop,2023-01-27
3543,1477,how to code,2023-04-28
3544,1448,weather,2023-08-14
3545,324,news today,2023-12-26
3546,3571,weather,2023-07-24
3547,1605,best laptop,2023-09-04
3548,2245,best laptop,2023-02-18
3549,504,best laptop,2023-09-10
3550,3344,best laptop,2023-03-19
3551,694,best laptop,2023-09-14
3552,959,weather,2023-04-30
3553,2066,best laptop,2023-02-04
3554,2155,buy phone,2023-11-08
3555,3601,buy phone,2023-05-23
3556,125,how to code,2023-07-16
3557,483,news today,2023-09-17
3558,3666,buy phone,2023-03-25
3559,3076,how to code,2023-07-11
3560,2675,weather,2023-01-22
3561,2399,news today,2023-01-24
3562,351,best laptop,2023-03-16
3563,649,best laptop,2023-05-14
3564,3871,weather,2023-06-16
3565,2949,news today,2023-04-20
3566,228,buy phone,2023-03-31
3567,2064,news today,2023-02-06
3568,1834,how to code,2023-11-06
3569,425,weather,2023-02-20
3570,2512,buy phone,2023-03-01
3571,724,news today,2023-03-13
3572,3318,news today,2023-05-08
3573,1822,buy phone,2023-11-03
3574,794,how to code,2023-03-03
3575,177,how to code,2023-11-01
3576,2591,news today,2023-06-28
3577,2557,best laptop,2023-01-28
3578,1586,buy phone,2023-08-28
3579,1679,how to code,2023-08-20
3580,564,how to code,2023-06-02
3581,2281,how to code,2023-11-29
3582,3750,weather,2023-01-07
3583,3110,best laptop,2023-03-06
3584,2539,how to code,2023-05-03
3585,1017,best laptop,2023-02-05
3586,444,news today,2023-08-26
3587,2068,news today,2023-03-14
3588,3683,weather,2023-01-30
3589,3799,best laptop,2023-08-15
3590,3628,buy phone,2023-10-30
3591,111,weather,2023-12-13
3592,2535,how to code,2023-10-12
3593,89,news today,2023-01-05
3594,3391,news today,2023-03-06
3595,1142,buy phone,2023-08-23
3596,2482,weather,2023-04-25
3597,1942,best laptop,2023-11-15
3598,3311,news today,2023-09-03
3599,72,how to code,2023-12-15
3600,822,buy phone,2023-01-17
3601,3977,buy phone,2023-11-03
3602,3471,buy phone,2023-02-06
3603,816,how to code,2023-12-10
3604,404,buy phone,2023-08-07
3605,1699,best laptop,2023-05-17
3606,251,best laptop,2023-09-03
3607,2917,weather,2023-02-07
3608,3267,weather,2023-09-08
3609,2043,best laptop,2023-02-22
3610,1596,how to code,2023-12-12
3611,1634,weather,2023-11-05
3612,1954,buy phone,2023-07-22
3613,868,best laptop,2023-02-18
3614,1891,news today,2023-05-02
3615,3657,how to code,2023-11-22
3616,3294,how to code,2023-01-16
3617,3703,best laptop,2023-09-26
3618,3254,news today,2023-08-24
3619,896,how to code,2023-05-01
3620,3802,weather,2023-05-19
3621,256,news today,2023-03-28
3622,1932,buy phone,2023-05-10
3623,1112,weather,2023-09-09
3624,873,news today,2023-12-16
3625,3859,best laptop,2023-10-02
3626,492,how to code,2023-12-26
3627,2384,weather,2023-10-28
3628,1562,best laptop,2023-02-16
3629,1431,news today,2023-03-20
3630,633,buy phone,2023-10-25
3631,1313,how to code,2023-12-30
3632,362,how to code,2023-12-08
3633,1465,weather,2023-08-07
3634,3102,best laptop,2023-04-21
3635,919,news today,2023-08-15
3636,3786,news today,2023-10-02
3637,894,best laptop,2023-09-13
3638,3620,how to code,2023-02-08
3639,2685,best laptop,2023-05-15
3640,1247,news today,2023-10-22
3641,747,best laptop,2023-04-08
3642,1148,how to code,2023-02-03
3643,2731,weather,2023-03-09
3644,1003,how to code,2023-07-10
3645,2022,buy phone,2023-07-18
3646,1007,buy phone,2023-02-17
3647,2741,best laptop,2023-09-16
3648,215,how to code,2023-08-01
3649,2166,how to code,2023-06-11
3650,227,news today,2023-04-23
3651,891,weather,2023-05-17
3652,2492,how to code,2023-11-13
3653,2597,best laptop,2023-01-12
3654,2877,news today,2023-12-25
3655,1632,news today,2023-08-26
3656,3704,best laptop,2023-10-11
3657,2027,best laptop,2023-06-25
3658,1461,how to code,2023-08-13
3659,12,how to code,2023-03-16
3660,1146,news today,2023-05-15
3661,3619,news today,2023-03-23
3662,2537,weather,2023-03-24
3663,3323,news today,2023-05-22
3664,2627,best laptop,2023-07-28
3665,3554,best laptop,2023-08-03
3666,1574,weather,2023-11-06
3667,1304,buy phone,2023-09-12
3668,742,buy phone,2023-07-07
3669,1361,best laptop,2023-09-04
3670,2216,buy phone,2023-09-12
3671,3009,buy phone,2023-11-19
3672,1977,weather,2023-06-11
3673,3400,news today,2023-12-11
3674,3318,news today,2023-06-16
3675,3663,buy phone,2023-03-19
3676,3698,how to code,2023-06-24
3677,1325,weather,2023-01-20
3678,3801,buy phone,2023-04-06
3679,2248,how to code,2023-06-29
3680,1917,how to code,2023-04-05
3681,3572,weather,2023-03-12
3682,2912,news today,2023-07-09
3683,2802,best laptop,2023-05-12
3684,3085,how to code,2023-05-19
3685,1390,best laptop,2023-10-02
3686,1743,best laptop,2023-04-12
3687,774,weather,2023-10-10
3688,2145,news today,2023-01-29
3689,2119,weather,2023-01-18
3690,993,how to code,2023-09-01
3691,1839,news today,2023-06-24
3692,1885,buy phone,2023-03-30
3693,3814,news today,2023-01-20
3694,2405,weather,2023-11-22
3695,812,weather,2023-12-22
3696,2592,best laptop,2023-01-18
3697,3322,buy phone,2023-02-07
3698,2302,news today,2023-03-30
3699,3843,buy phone,2023-12-06
3700,3254,best laptop,2023-05-30
3701,1876,buy phone,2023-07-23
3702,3036,buy phone,2023-08-21
3703,3238,news today,2023-04-14
3704,4,buy phone,2023-04-21
3705,1487,best laptop,2023-08-13
3706,2193,how to code,2023-08-09
3707,165,how to code,2023-01-26
3708,344,weather,2023-03-05
3709,1898,how to code,2023-09-11
3710,1129,news today,2023-09-06
3711,3620,weather,2023-08-12
3712,1338,how to code,2023-11-10
3713,3241,how to code,2023-05-11
3714,2568,weather,2023-01-30
3715,2974,news today,2023-10-02
3716,1622,weather,2023-01-10
3717,3508,news today,2023-03-30
3718,2657,news today,2023-05-27
3719,2560,best laptop,2023-05-07
3720,2457,how to code,2023-07-05
3721,2484,how to code,2023-05-04
3722,1339,buy phone,2023-04-17
3723,542,weather,2023-12-07
3724,613,best laptop,2023-01-06
3725,3651,how to code,2023-02-20
3726,900,buy phone,2023-11-10
3727,1885,best laptop,2023-05-16
3728,3135,news today,2023-01-02
3729,1056,how to code,2023-01-18
3730,1623,weather,2023-09-06
3731,3283,best laptop,2023-07-04
3732,1487,buy phone,2023-08-10
3733,2611,weather,2023-08-16
3734,2623,news today,2023-12-14
3735,3152,weather,2023-07-13
3736,3070,buy phone,2023-11-08
3737,2391,news today,2023-07-29
3738,1256,buy phone,2023-10-26
3739,3950,how to code,2023-11-25
3740,2661,buy phone,2023-03-13
3741,129,weather,2023-04-27
3742,1043,how to code,2023-09-21
3743,357,how to code,2023-01-05
3744,1443,best laptop,2023-09-26
3745,3007,weather,2023-01-07
3746,3678,weather,2023-01-21
3747,81,news today,2023-02-06
3748,3687,buy phone,2023-06-22
3749,1905,buy phone,2023-03-03
3750,2714,weather,2023-07-25
3751,2829,buy phone,2023-04-11
3752,1142,weather,2023-04-29
3753,1878,how to code,2023-06-28
3754,3566,buy phone,2023-05-12
3755,791,buy phone,2023-12-08
3756,2540,weather,2023-03-16
3757,1899,weather,2023-10-17
3758,225,news today,2023-02-14
3759,3035,buy phone,2023-05-24
3760,2467,best laptop,2023-05-17
3761,780,weather,2023-07-27
3762,137,best laptop,2023-08-19
3763,226,how to code,2023-09-29
3764,3406,how to code,2023-04-05
3765,1253,best laptop,2023-09-18
3766,2371,how to code,2023-05-07
3767,3180,best laptop,2023-06-16
3768,812,news today,2023-01-18
3769,2493,news today,2023-05-28
3770,1941,how to code,2023-09-04
3771,7,best laptop,2023-05-10
3772,128,best laptop,2023-10-23
3773,3425,best laptop,2023-09-23
3774,267,how to code,2023-11-16
3775,2733,best laptop,2023-02-11
3776,928,weather,2023-07-22
3777,214,best laptop,2023-06-30
3778,247,weather,2023-12-15
3779,1642,news today,2023-06-30
3780,1619,weather,2023-10-23
3781,1828,news today,2023-05-24
3782,3446,how to code,2023-03-02
3783,421,news today,2023-07-28
3784,1739,news today,2023-06-15
3785,1065,best laptop,2023-10-27
3786,2765,buy phone,2023-05-23
3787,1372,news today,2023-12-17
3788,3633,weather,2023-03-02
3789,143,how to code,2023-09-20
3790,2189,weather,2023-05-04
3791,2613,how to code,2023-08-26
3792,2155,weather,2023-01-30
3793,2081,news today,2023-09-12
3794,3272,buy phone,2023-03-31
3795,2167,news today,2023-05-19
3796,1824,best laptop,2023-12-28
3797,229,weather,2023-12-14
3798,3702,buy phone,2023-07-26
3799,2736,weather,2023-04-03
3800,1988,best laptop,2023-05-14
3801,3257,best laptop,2023-07-23
3802,830,best laptop,2023-11-03
3803,3059,news today,2023-12-02
3804,850,news today,2023-04-20
3805,1239,buy phone,2023-02-07
3806,2781,best laptop,2023-01-22
3807,1154,news today,2023-08-13
3808,845,how to code,2023-12-12
3809,2320,how to code,2023-06-17
3810,3830,news today,2023-05-15
3811,2683,buy phone,2023-04-20
3812,3080,weather,2023-08-12
3813,403,best laptop,2023-06-17
3814,2976,news today,2023-04-17
3815,1603,buy phone,2023-01-24
3816,627,weather,2023-10-24
3817,3441,buy phone,2023-11-03
3818,1824,weather,2023-12-24
3819,2665,how to code,2023-07-30
3820,981,weather,2023-06-20
3821,2585,how to code,2023-03-10
3822,1077,best laptop,2023-08-10
3823,2295,news today,2023-06-02
3824,2385,how to code,2023-12-16
3825,3353,buy phone,2023-10-08
3826,33,weather,2023-07-20
3827,799,buy phone,2023-08-07
3828,2596,how to code,2023-04-14
3829,1367,buy phone,2023-10-26
3830,2939,weather,2023-11-11
3831,1263,news today,2023-11-06
3832,3564,buy phone,2023-12-01
3833,2777,best laptop,2023-08-18
3834,3249,weather,2023-02-23
3835,2092,weather,2023-07-08
3836,304,best laptop,2023-08-10
3837,1694,how to code,2023-03-16
3838,2317,best laptop,2023-12-15
3839,2731,how to code,2023-06-21
3840,2031,news today,2023-02-11
3841,1757,how to code,2023-06-06
3842,400,news today,2023-12-01
3843,3814,news today,2023-03-22
3844,2651,best laptop,2023-07-27
3845,922,news today,2023-11-10
3846,3019,how to code,2023-03-27
3847,2479,buy phone,2023-08-20
3848,421,weather,2023-06-26
3849,2179,weather,2023-04-17
3850,1434,how to code,2023-05-19
3851,3810,buy phone,2023-04-12
3852,1249,news today,2023-11-06
3853,1167,how to code,2023-01-30
3854,578,news today,2023-07-13
3855,540,best laptop,2023-11-17
3856,2173,buy phone,2023-09-01
3857,1236,weather,2023-11-10
3858,934,how to code,2023-07-04
3859,3500,weather,2023-10-20
3860,1461,news today,2023-09-04
3861,592,news today,2023-04-28
3862,1262,best laptop,2023-03-14
3863,644,news today,2023-03-10
3864,328,news today,2023-08-30
3865,2860,weather,2023-06-01
3866,1143,weather,2023-11-15
3867,2094,how to code,2023-04-04
3868,2132,how to code,2023-09-28
3869,2842,news today,2023-08-17
3870,352,buy phone,2023-01-30
3871,1037,how to code,2023-04-23
3872,637,news today,2023-12-01
3873,3909,weather,2023-05-28
3874,1196,best laptop,2023-02-26
3875,234,weather,2023-06-26
3876,3253,weather,2023-11-08
3877,3123,best laptop,2023-02-25
3878,781,weather,2023-09-22
3879,2729,how to code,2023-08-25
3880,1419,weather,2023-10-05
3881,933,best laptop,2023-03-18
3882,3900,news today,2023-05-04
3883,1824,news today,2023-01-28
3884,3501,news today,2023-05-22
3885,3346,best laptop,2023-06-07
3886,861,best laptop,2023-06-16
3887,1231,how to code,2023-07-04
3888,2196,best laptop,2023-01-12
3889,300,news today,2023-06-18
3890,1956,best laptop,2023-11-15
3891,1477,buy phone,2023-04-16
3892,2024,weather,2023-09-11
3893,2597,how to code,2023-04-08
3894,3745,news today,2023-04-29
3895,3026,news today,2023-08-14
3896,2431,buy phone,2023-06-01
3897,3859,how to code,2023-07-22
3898,1971,weather,2023-06-12
3899,2848,how to code,2023-10-24
3900,3690,how to code,2023-05-02
3901,534,news today,2023-01-16
3902,1257,best laptop,2023-12-02
3903,1658,weather,2023-04-16
3904,1153,how to code,2023-09-19
3905,3894,buy phone,2023-01-20
3906,1753,news today,2023-09-01
3907,1684,best laptop,2023-09-01
3908,2618,best laptop,2023-07-31
3909,2979,news today,2023-08-12
3910,237,how to code,2023-12-19
3911,3654,news today,2023-09-19
3912,3014,best laptop,2023-08-08
3913,701,best laptop,2023-01-08
3914,2802,buy phone,2023-01-14
3915,575,buy phone,2023-05-10
3916,3557,best laptop,2023-01-22
3917,3313,buy phone,2023-08-13
3918,3005,buy phone,2023-08-23
3919,3065,buy phone,2023-12-07
3920,1721,best laptop,2023-07-18
3921,771,how to code,2023-05-14
3922,1765,how to code,2023-06-27
3923,223,weather,2023-02-13
3924,1123,buy phone,2023-01-08
3925,3831,how to code,2023-10-07
3926,2605,weather,2023-01-27
3927,2959,news today,2023-02-20
3928,2321,buy phone,2023-03-10
3929,1423,how to code,2023-10-08
3930,1541,how to code,2023-02-13
3931,2006,how to code,2023-06-24
3932,430,weather,2023-04-29
3933,523,news today,2023-12-31
3934,3008,buy phone,2023-09-26
3935,1372,how to code,2023-06-30
3936,2958,best laptop,2023-02-22
3937,1575,buy phone,2023-10-20
3938,2499,best laptop,2023-07-10
3939,1975,weather,2023-07-13
3940,3060,how to code,2023-02-09
3941,2090,buy phone,2023-03-19
3942,1739,buy phone,2023-07-08
3943,94,how to code,2023-04-05
3944,2534,news today,2023-01-25
3945,2565,weather,2023-04-13
3946,3636,how to code,2023-10-29
3947,1174,buy phone,2023-06-08
3948,2765,news today,2023-12-24
3949,3884,buy phone,2023-07-27
3950,499,best laptop,2023-12-13
3951,2419,buy phone,2023-04-04
3952,981,weather,2023-11-20
3953,2747,how to code,2023-02-08
3954,485,buy phone,2023-12-02
3955,665,best laptop,2023-06-13
3956,3455,best laptop,2023-12-07
3957,628,how to code,2023-11-18
3958,1685,best laptop,2023-02-24
3959,732,how to code,2023-03-13
3960,192,weather,2023-02-11
3961,1769,how to code,2023-11-22
3962,2884,news today,2023-05-12
3963,1245,best laptop,2023-01-21
3964,1071,best laptop,2023-01-01
3965,2175,buy phone,2023-06-15
3966,3875,news today,2023-03-01
3967,2775,buy phone,2023-03-17
3968,3079,how to code,2023-04-01
3969,696,weather,2023-07-26
3970,1140,best laptop,2023-03-29
3971,564,weather,2023-03-23
3972,2414,how to code,2023-01-17
3973,3118,how to code,2023-11-25
3974,2441,news today,2023-07-29
3975,3002,buy phone,2023-11-08
3976,23,best laptop,2023-02-22
3977,3203,best laptop,2023-05-08
3978,3199,weather,2023-05-26
3979,445,news today,2023-10-31
3980,777,how to code,2023-11-06
3981,2045,news today,2023-09-05
3982,3381,best laptop,2023-01-01
3983,708,buy phone,2023-02-10
3984,433,weather,2023-03-14
3985,473,how to code,2023-06-09
3986,48,how to code,2023-07-31
3987,1915,how to code,2023-11-29
3988,1106,buy phone,2023-10-23
3989,3181,best laptop,2023-05-19
3990,2311,best laptop,2023-10-31
3991,1891,news today,2023-02-12
3992,3103,news today,2023-06-28
3993,358,best laptop,2023-07-08
3994,568,how to code,2023-09-03
3995,480,buy phone,2023-10-25
3996,867,best laptop,2023-06-03
3997,3261,buy phone,2023-04-14
3998,1029,weather,2023-01-11
3999,3358,how to code,2023-01-25
4000,1814,weather,2023-10-23
